Result	Lemma	Gender	Case	Tense	Voice	Mood	Person	Number	Gloss	Part	Chapter	Adverb/particle Type	Reference	Sense	Pronoun Type
λαλούμενον	λαλέω	neuter	nominative	present	passive	participle	-	singular	I talk, speak	verb	6	-	1 Co 14:9	-	-
λαλούσης	λαλέω	feminine	genitive	present	active	participle	-	singular	I talk, speak	verb	6	-	Re 4:1	-	-
λαλοῦμεν	λαλέω	-	-	present	active	indicative	first person	plural	I talk, speak	verb	6	-	Jn 3:11,1 Co 2:6,1 Co 2:7,1 Co 2:13,2 Co 2:17,2 Co 4:13,2 Co 12:19,1 Th 2:4,Heb 2:5,Heb 6:9	-	-
λαλοῦν	λαλέω	neuter	nominative	present	active	participle	-	singular	I talk, speak	verb	6	-	Mt 10:20,Re 13:5	-	-
λαλοῦντα	λαλέω	masculine	accusative	present	active	participle	-	singular	I talk, speak	verb	6	-	Heb 12:25	-	-
λαλοῦντας	λαλέω	masculine	accusative	present	active	participle	-	plural	I talk, speak	verb	6	-	Mt 15:31	-	-
λαλοῦντες	λαλέω	masculine	nominative	present	active	participle	-	plural	I talk, speak	verb	6	-	Mt 10:20,Mk 13:11,Ac 2:7,Ac 11:19,Ac 20:30,1 Co 14:9,Eph 5:19	-	-
λαλοῦντι	λαλέω	masculine	dative	present	active	participle	-	singular	I talk, speak	verb	6	-	1 Co 14:11,Heb 12:24	-	-
λαλοῦντος	λαλέω	masculine	genitive	present	active	participle	-	singular	I talk, speak	verb	6	-	Mt 9:18,Mt 12:46,Mt 17:5,Mt 26:47,Mk 5:35,Mk 14:43,Lk 8:49,Lk 22:47,Lk 22:60,Jn 1:37,Jn 8:30,Ac 6:11,Ac 7:38,Ac 10:44,Ac 14:9,2 Co 13:3	-	-
λαλοῦντός	λαλέω	masculine	genitive	present	active	participle	-	singular	I talk, speak	verb	6	-	Ac 22:9	-	-
λαλοῦσαι	λαλέω	feminine	nominative	present	active	participle	-	plural	I talk, speak	verb	6	-	1 Ti 5:13	-	-
λαλοῦσαν	λαλέω	feminine	accusative	present	active	participle	-	singular	I talk, speak	verb	6	-	Re 10:8	-	-
λαλοῦσιν	λαλέω	-	-	present	active	indicative	third person	plural	I talk, speak	verb	6	-	1 Co 12:30,1 Jn 4:5	-	-
λαλῆσαί	λαλέω	-	-	aorist	active	infinitive	-	-	I talk, speak	verb	6	-	Ac 23:18	-	-
λαλῆσαι	λαλέω	-	-	aorist	active	infinitive	-	-	I talk, speak	verb	6	-	Mt 12:46,Mt 12:47,Mk 16:19,Lk 1:19,Lk 1:20,Lk 1:22,Lk 11:37,Ac 14:1,Ac 16:6,Ac 21:39,1 Co 3:1,1 Co 14:19,2 Co 12:4,Eph 6:20,Col 4:4,1 Th 2:16,Jas 1:19,1 Pe 3:10,2 Jn 12,Col 4:3,1 Th 2:2	-	-
λαλῇ	λαλέω	-	-	present	active	subjunctive	third person	singular	I talk, speak	verb	6	-	Jn 8:44	-	-
λαλῶ	λαλέω	-	-	present	active	subjunctive	first person	singular	I talk, speak	verb	6	-	1 Co 13:1	-	-
λαλῶ	λαλέω	-	-	present	active	indicative	first person	singular	I talk, speak	verb	6	-	Mt 13:13,Jn 7:17,Jn 8:25,Jn 8:26,Jn 8:28,Jn 8:38,Jn 12:50,Jn 12:50,Jn 14:10,Jn 17:13,Ac 26:26,Ro 7:1,1 Co 9:8,1 Co 14:18,1 Co 15:34,2 Co 11:17,2 Co 11:17,2 Co 11:23	-	-
λαλῶν	λαλέω	masculine	nominative	present	active	participle	-	singular	I talk, speak	verb	6	-	Lk 5:4,Jn 4:26,Jn 7:18,Jn 9:37,Ac 6:13,Ac 7:44,Ac 10:7,1 Co 12:3,1 Co 14:2,1 Co 14:4,1 Co 14:5,1 Co 14:6,1 Co 14:11,1 Co 14:13,2 Pe 3:16,Re 21:15	-	-
λαλῶσιν	λαλέω	-	-	present	active	subjunctive	third person	plural	I talk, speak	verb	6	-	1 Co 14:23	-	-
λελάληκα	λαλέω	-	-	perfect	active	indicative	first person	singular	I talk, speak	verb	6	-	Jn 6:63,Jn 8:40,Jn 14:25,Jn 15:3,Jn 15:11,Jn 16:1,Jn 16:4,Jn 16:6,Jn 16:25,Jn 16:33,Jn 18:20	-	-
λελάληκεν	λαλέω	-	-	perfect	active	indicative	third person	singular	I talk, speak	verb	6	-	Jn 9:29,Jn 12:29	-	-
λελάληταί	λαλέω	-	-	perfect	passive	indicative	third person	singular	I talk, speak	verb	6	-	Ac 27:25	-	-
λελαλημένοις	λαλέω	neuter	dative	perfect	passive	participle	-	plural	I talk, speak	verb	6	-	Lk 1:45	-	-
ἐλάλει	λαλέω	-	-	imperfect	active	indicative	third person	singular	I talk, speak	verb	6	-	Mt 13:34,Mk 2:2,Mk 4:33,Mk 4:34,Mk 7:35,Mk 8:32,Mk 14:31,Lk 1:64,Lk 2:38,Lk 9:11,Lk 24:32,Jn 4:27,Jn 7:13,Jn 10:6,Ac 6:10,Ac 9:29,Ac 18:25,Heb 4:8,Re 1:12,Re 13:11	-	-
ἐλάλησέν	λαλέω	-	-	aorist	active	indicative	third person	singular	I talk, speak	verb	6	-	Ac 28:21	-	-
ἐλάλησα	λαλέω	-	-	aorist	active	indicative	first person	singular	I talk, speak	verb	6	-	Lk 24:44,Jn 12:48,Jn 12:49,Jn 15:22,Jn 18:20,Jn 18:21,Jn 18:23,2 Co 4:13	-	-
ἐλάλησαν	λαλέω	-	-	aorist	active	indicative	third person	plural	I talk, speak	verb	6	-	Lk 24:25,Ac 3:24,Ac 16:32,Ac 26:22,Heb 13:7,Jas 5:10,2 Pe 1:21,Jud 15,Re 10:3,Re 10:4,Re 10:4	-	-
ἐλάλησεν	λαλέω	-	-	aorist	active	indicative	third person	singular	I talk, speak	verb	6	-	Mt 9:33,Mt 13:3,Mt 13:33,Mt 13:34,Mt 14:27,Mt 23:1,Mt 28:18,Mk 6:50,Lk 1:55,Lk 1:70,Lk 2:50,Lk 11:14,Lk 24:6,Jn 7:46,Jn 8:12,Jn 8:20,Jn 12:36,Jn 12:41,Jn 17:1,Ac 2:31,Ac 3:21,Ac 7:6,Ac 8:26,Ac 9:27,Ac 23:9,Ac 28:25,Heb 1:2,Heb 7:14,Re 17:1,Re 21:9	-	-
ἐλάλουν	λαλέω	-	-	imperfect	active	indicative	first person	singular	I talk, speak	verb	6	-	1 Co 13:11	-	-
ἐλάλουν	λαλέω	-	-	imperfect	active	indicative	third person	plural	I talk, speak	verb	6	-	Lk 2:15,Ac 4:31,Ac 11:20,Ac 19:6,Ac 26:31	-	-
ἐλαλήθη	λαλέω	-	-	aorist	passive	indicative	third person	singular	I talk, speak	verb	6	-	Lk 2:20,Heb 11:18	-	-
ἐλαλήσαμεν	λαλέω	-	-	aorist	active	indicative	first person	plural	I talk, speak	verb	6	-	2 Co 7:14	-	-
ἐλαλήσατε	λαλέω	-	-	aorist	active	indicative	second person	plural	I talk, speak	verb	6	-	Lk 12:3	-	-
ἐλαλοῦμεν	λαλέω	-	-	imperfect	active	indicative	first person	plural	I talk, speak	verb	6	-	Ac 16:13	-	-
εἰληφώς	λαμβάνω	masculine	nominative	perfect	active	participle	-	singular	I take, receive	verb	9	-	Mt 25:24	-	-
εἴληφα	λαμβάνω	-	-	perfect	active	indicative	first person	singular	I take, receive	verb	9	-	Re 2:28	-	-
εἴληφας	λαμβάνω	-	-	perfect	active	indicative	second person	singular	I take, receive	verb	9	-	Re 3:3,Re 11:17	-	-
εἴληφεν	λαμβάνω	-	-	perfect	active	indicative	third person	singular	I take, receive	verb	9	-	1 Co 10:13,Re 5:7,Re 8:5	-	-
λάβε	λαμβάνω	-	-	aorist	active	imperative	second person	singular	I take, receive	verb	9	-	Re 10:8,Re 10:9	-	-
λάβετε	λαμβάνω	-	-	aorist	active	imperative	second person	plural	I take, receive	verb	9	-	Mt 26:26,Mk 14:22,Lk 22:17,Jn 18:31,Jn 19:6,Jn 20:22,Jas 5:10	-	-
λάβητε	λαμβάνω	-	-	aorist	active	subjunctive	second person	plural	I take, receive	verb	9	-	Re 18:4	-	-
λάβοι	λαμβάνω	-	-	aorist	active	optative	third person	singular	I take, receive	verb	9	-	Ac 25:16	-	-
λάβω	λαμβάνω	-	-	aorist	active	subjunctive	first person	singular	I take, receive	verb	9	-	Jn 10:17	-	-
λάβωμεν	λαμβάνω	-	-	aorist	active	subjunctive	first person	plural	I take, receive	verb	9	-	Ga 3:14,Heb 4:16	-	-
λάβωσιν	λαμβάνω	-	-	aorist	active	subjunctive	third person	plural	I take, receive	verb	9	-	Ac 8:15,1 Co 9:25,Heb 9:15	-	-
λάβῃ	λαμβάνω	-	-	aorist	active	subjunctive	third person	singular	I take, receive	verb	9	-	Mk 10:30,Mk 12:2,Mk 12:19,Lk 20:28,Jn 6:7,1 Co 14:5,Jas 5:7,Re 3:11	-	-
λήμψεσθε	λαμβάνω	-	-	future	middle	indicative	second person	plural	I take, receive	verb	9	-	Mt 21:22,Jn 5:43,Jn 16:24,Ac 1:8,Ac 2:38	-	-
λήμψεταί	λαμβάνω	-	-	future	middle	indicative	third person	singular	I take, receive	verb	9	-	Jas 1:7	-	-
λήμψεται	λαμβάνω	-	-	future	middle	indicative	third person	singular	I take, receive	verb	9	-	Mt 10:41,Mt 10:41,Mt 19:29,Jn 16:14,1 Co 3:8,1 Co 3:14,Jas 1:12	-	-
λήμψονται	λαμβάνω	-	-	future	middle	indicative	third person	plural	I take, receive	verb	9	-	Mt 20:10,Mk 12:40,Lk 20:47,Ro 13:2	-	-
λαβέτω	λαμβάνω	-	-	aorist	active	imperative	third person	singular	I take, receive	verb	9	-	Ac 1:20,Re 22:17	-	-
λαβεῖν	λαμβάνω	-	-	aorist	active	infinitive	-	-	I take, receive	verb	9	-	Mt 5:40,Mt 15:26,Mt 16:5,Mt 21:34,Mk 7:27,Mk 8:14,Lk 6:34,Lk 19:12,Jn 6:21,Jn 10:18,Jn 14:17,Ac 1:25,Ac 3:3,Ac 3:5,Ac 10:43,Ac 15:14,Ac 26:18,Heb 10:26,Re 4:11,Re 5:9,Re 5:12,Re 6:4	-	-
λαβοῦσα	λαμβάνω	feminine	nominative	aorist	active	participle	-	singular	I take, receive	verb	9	-	Mt 13:33,Lk 13:21,Jn 12:3,Ro 7:8,Ro 7:11,Heb 2:3	-	-
λαβοῦσαι	λαμβάνω	feminine	nominative	aorist	active	participle	-	plural	I take, receive	verb	9	-	Mt 25:1,Mt 25:3	-	-
λαβόντα	λαμβάνω	masculine	accusative	aorist	active	participle	-	singular	I take, receive	verb	9	-	Lk 19:15	-	-
λαβόντας	λαμβάνω	masculine	accusative	aorist	active	participle	-	plural	I take, receive	verb	9	-	Re 19:20	-	-
λαβόντες	λαμβάνω	masculine	nominative	aorist	active	participle	-	plural	I take, receive	verb	9	-	Mt 20:11,Mt 21:35,Mt 21:39,Mt 26:52,Mt 27:6,Mt 28:15,Mk 12:3,Mk 12:8,Ac 9:25,Ac 17:9,Ac 17:15,Heb 11:13,Mt 27:7,Mt 28:12,Heb 11:29	-	-
λαβών	λαμβάνω	masculine	nominative	aorist	active	participle	-	singular	I take, receive	verb	9	-	1 Co 4:7,Php 2:7,Mt 13:31,Mt 14:19,Mt 17:27,Mt 25:16,Mt 25:18,Mt 25:20,Mt 26:26,Mt 26:27,Mt 27:24,Mt 27:48,Mt 27:59,Mk 6:41,Mk 8:6,Mk 9:36,Mk 14:22,Mk 14:23,Lk 6:4,Lk 9:16,Lk 13:19,Lk 20:29,Lk 22:19,Lk 24:30,Lk 24:43,Jn 3:33,Jn 13:4,Jn 13:30,Jn 18:3,Ac 2:33,Ac 9:19,Ac 16:3,Ac 16:24,Ac 26:10,Ac 27:35,2 Co 11:8,2 Ti 1:5,Heb 9:19,2 Pe 1:9,2 Pe 1:17	-	-
λαμβάνει	λαμβάνω	-	-	present	active	indicative	third person	singular	I take, receive	verb	9	-	Mt 7:8,Lk 9:39,Lk 11:10,Jn 3:32,Jn 4:36,Jn 7:23,Jn 13:20,Jn 13:20,Jn 13:26,Jn 16:15,Jn 21:13,1 Co 9:24,2 Co 11:20,Heb 5:4,Re 14:9,Re 14:11,Mt 10:38,Ga 2:6	-	-
λαμβάνειν	λαμβάνω	-	-	present	active	infinitive	-	-	I take, receive	verb	9	-	Jn 3:27,Jn 7:39,Ac 20:35,Heb 11:8	-	-
λαμβάνεις	λαμβάνω	-	-	present	active	indicative	second person	singular	I take, receive	verb	9	-	Lk 20:21	-	-
λαμβάνετέ	λαμβάνω	-	-	present	active	indicative	second person	plural	I take, receive	verb	9	-	Jn 5:43	-	-
λαμβάνετε	λαμβάνω	-	-	present	active	imperative	second person	plural	I take, receive	verb	9	-	2 Jn 10	-	-
λαμβάνετε	λαμβάνω	-	-	present	active	indicative	second person	plural	I take, receive	verb	9	-	Jn 3:11,2 Co 11:4,Jas 4:3	-	-
λαμβάνομεν	λαμβάνω	-	-	present	active	indicative	first person	plural	I take, receive	verb	9	-	1 Jn 3:22,1 Jn 5:9	-	-
λαμβάνοντες	λαμβάνω	masculine	nominative	present	active	participle	-	plural	I take, receive	verb	9	-	Mt 17:24,Jn 5:44,Ro 5:17,Heb 7:5,3 Jn 7	-	-
λαμβάνουσιν	λαμβάνω	-	-	present	active	indicative	third person	plural	I take, receive	verb	9	-	Mt 17:25,Mk 4:16,Heb 7:8,Re 17:12	-	-
λαμβάνω	λαμβάνω	-	-	present	active	indicative	first person	singular	I take, receive	verb	9	-	Jn 5:34,Jn 5:41	-	-
λαμβάνων	λαμβάνω	masculine	nominative	present	active	participle	-	singular	I take, receive	verb	9	-	Mt 13:20,Jn 12:48,Jn 13:20,Jn 13:20,Heb 7:9,Re 2:17	-	-
λαμβάνῃ	λαμβάνω	-	-	present	active	subjunctive	third person	singular	I take, receive	verb	9	-	Ac 8:19	-	-
λαμβανόμενον	λαμβάνω	neuter	nominative	present	passive	participle	-	singular	I take, receive	verb	9	-	1 Ti 4:4	-	-
λαμβανόμενος	λαμβάνω	masculine	nominative	present	passive	participle	-	singular	I take, receive	verb	9	-	Heb 5:1	-	-
λημψόμεθα	λαμβάνω	-	-	future	middle	indicative	first person	plural	I take, receive	verb	9	-	Jas 3:1	-	-
ἐλάβετε	λαμβάνω	-	-	aorist	active	indicative	second person	plural	I take, receive	verb	9	-	Mt 10:8,Mt 16:9,Mt 16:10,Mk 11:24,Ac 7:53,Ac 19:2,Ro 8:15,Ro 8:15,2 Co 11:4,Ga 3:2,Col 4:10,1 Jn 2:27	-	-
ἐλάβομεν	λαμβάνω	-	-	aorist	active	indicative	first person	plural	I take, receive	verb	9	-	Mt 16:7,Lk 5:5,Jn 1:16,Ro 1:5,Ro 5:11,1 Co 2:12,2 Jn 4	-	-
ἐλάμβανον	λαμβάνω	-	-	imperfect	active	indicative	third person	plural	I take, receive	verb	9	-	Ac 8:17	-	-
ἔλαβεν	λαμβάνω	-	-	aorist	active	indicative	third person	singular	I take, receive	verb	9	-	Mt 8:17,Mt 15:36,Mk 12:20,Mk 12:21,Mk 15:23,Lk 5:26,Lk 7:16,Lk 20:31,Jn 6:11,Jn 19:1,Jn 19:27,Jn 19:30,Ac 24:27,Ro 4:11,1 Co 11:23,Heb 2:2,Heb 11:11,1 Pe 4:10,Re 5:8,Jn 13:12,Ac 28:15	-	-
ἔλαβες	λαμβάνω	-	-	aorist	active	indicative	second person	singular	I take, receive	verb	9	-	1 Co 4:7,1 Co 4:7	-	-
ἔλαβον	λαμβάνω	-	-	aorist	active	indicative	third person, first person	plural, singular	I take, receive	verb	9	-	Mt 27:9	-	-
ἔλαβον	λαμβάνω	-	-	aorist	active	indicative	first person	singular	I take, receive	verb	9	-	Jn 10:18,Ac 20:24,2 Co 11:24,2 Co 12:16,Php 3:12,Re 10:10	-	-
ἔλαβον	λαμβάνω	-	-	aorist	active	indicative	third person	plural	I take, receive	verb	9	-	Mt 20:9,Mt 20:10,Mt 25:3,Mt 25:4,Mt 27:30,Mk 14:65,Jn 1:12,Jn 12:13,Jn 17:8,Jn 19:23,Jn 19:40,Ac 10:47,Heb 11:36,Re 17:12,Re 20:4,Mt 12:14,Mt 22:15,Mt 27:1,Heb 11:35	-	-
λαοί	λαός	masculine	nominative	-	-	-	-	plural	people, nation	noun	15	-	Ro 15:11,Ac 4:25,Re 17:15,Re 21:3	-	-
λαοῖς	λαός	masculine	dative	-	-	-	-	plural	people, nation	noun	15	-	Ac 4:27,Re 10:11	-	-
λαοῦ	λαός	masculine	genitive	-	-	-	-	singular	people, nation	noun	15	-	Mt 2:4,Mt 13:15,Mt 21:23,Mt 26:3,Mt 26:47,Mt 27:1,Mk 14:2,Lk 1:10,Lk 2:32,Lk 3:15,Lk 6:17,Lk 7:1,Lk 8:47,Lk 19:47,Lk 20:26,Lk 20:45,Lk 22:66,Lk 23:27,Lk 24:19,Jn 11:50,Jn 18:14,Ac 3:23,Ac 4:8,Ac 7:34,Ac 12:11,Ac 13:17,Ac 21:28,Ac 21:30,Ac 21:36,Ac 23:5,Ac 26:17,Ac 28:27,Ro 15:10,Heb 2:17,Heb 5:3,Heb 7:27,Heb 9:7,Re 5:9	-	-
λαόν	λαός	masculine	accusative	-	-	-	-	singular	people, nation	noun	15	-	Mt 2:6,Lk 3:18,Lk 20:19,Lk 22:2,Lk 23:14,Ac 2:47,Ac 3:12,Ac 4:21,Ac 5:25,Ac 13:15,Ac 13:31,Ac 21:39,Ro 9:25,Ro 9:25,Heb 8:10,Heb 13:12,Re 14:6,Mt 1:21,Lk 1:17,Lk 3:21,Lk 7:16,Lk 9:13,Lk 20:1,Lk 20:9,Lk 23:5,Lk 23:13,Ac 4:1,Ac 4:2,Ac 4:17,Ac 5:26,Ac 5:37,Ac 6:12,Ac 13:17,Ac 15:14,Ac 28:26,Ro 10:21,Ro 11:1,Ro 11:2,Tt 2:14,Heb 7:5,Heb 9:19,Heb 10:30,Jud 5,Re 13:7	-	-
λαός	λαός	masculine	nominative	-	-	-	-	singular	people, nation	noun	15	-	Ac 5:13,Ac 18:10,Ro 9:26,2 Co 6:16,1 Pe 2:10,Re 18:4,Mt 4:16,Mt 15:8,Mt 27:25,Mk 7:6,Lk 1:21,Lk 7:29,Lk 18:43,Lk 19:48,Lk 20:6,Lk 21:38,Lk 23:35,Jn 8:2,Ac 3:9,Ac 3:11,Ac 7:17,1 Co 10:7,Heb 7:11,1 Pe 2:9,1 Pe 2:10	-	-
λαῶν	λαός	masculine	genitive	-	-	-	-	plural	people, nation	noun	15	-	Lk 2:31,Re 7:9,Re 11:9	-	-
λαῷ	λαός	masculine	dative	-	-	-	-	singular	people, nation	noun	15	-	Mt 4:23,Mt 26:5,Mt 27:64,Lk 1:68,Lk 1:77,Lk 2:10,Lk 21:23,Ac 4:10,Ac 5:12,Ac 5:20,Ac 5:34,Ac 6:8,Ac 10:2,Ac 10:41,Ac 10:42,Ac 12:4,Ac 13:24,Ac 19:4,Ac 21:40,Ac 26:23,Ac 28:17,1 Co 14:21,Heb 9:19,2 Pe 2:1,Heb 4:9,Heb 11:25	-	-
λειτουργίας	λειτουργία	feminine	genitive	-	-	-	-	singular	-	noun	-	-	Php 2:30,2 Co 9:12	required service	-
λειτουργίας	λειτουργία	feminine	genitive	-	-	-	-	singular	-	noun	-	-	Heb 9:21,Heb 8:6,Lk 1:23	ministry	-
λειτουργίᾳ	λειτουργία	feminine	dative	-	-	-	-	singular	-	noun	-	-	Php 2:17	required service	-
λευκή	λευκός	feminine	nominative	-	-	-	-	singular	white	adjective	40	-	Re 14:14,Re 6:11	-	-
λευκήν	λευκός	feminine	accusative	-	-	-	-	singular	white	adjective	40	-	Mk 16:5,Re 2:17,Mt 5:36	-	-
λευκαί	λευκός	feminine	nominative	-	-	-	-	plural	white	adjective	40	-	Jn 4:35,Re 1:14	-	-
λευκαῖς	λευκός	feminine	dative	-	-	-	-	plural	white	adjective	40	-	Ac 1:10	-	-
λευκοῖς	λευκός	masculine	dative	-	-	-	-	plural	white	adjective	40	-	Re 19:14	-	-
λευκοῖς	λευκός	neuter	dative	-	-	-	-	plural	white	adjective	40	-	Jn 20:12,Re 3:4,Re 3:5,Re 4:4	-	-
λευκός	λευκός	masculine	nominative	-	-	-	-	singular	white	adjective	40	-	Re 6:2,Lk 9:29,Re 19:11	-	-
λευκά	λευκός	neuter	accusative	-	-	-	-	plural	white	adjective	40	-	Re 3:18	-	-
λευκά	λευκός	neuter	nominative	-	-	-	-	plural	white	adjective	40	-	Mt 17:2,Mk 9:3	-	-
λευκάς	λευκός	feminine	accusative	-	-	-	-	plural	white	adjective	40	-	Re 7:9,Re 7:13	-	-
λευκόν	λευκός	neuter	nominative	-	-	-	-	singular	white	adjective	40	-	Mt 28:3,Re 1:14	-	-
λευκόν	λευκός	masculine	accusative	-	-	-	-	singular	white	adjective	40	-	Re 20:11	-	-
λευκόν	λευκός	neuter	accusative	-	-	-	-	singular	white	adjective	40	-	Re 19:14	-	-
λιμοί	λιμός	masculine	nominative	-	-	-	-	plural	-	noun	-	-	Mk 13:8,Mt 24:7,Lk 21:11	famine	-
λιμός	λιμός	masculine	nominative	-	-	-	-	singular	-	noun	-	-	Re 18:8,Lk 4:25,Ac 7:11,Ro 8:35	famine	-
λιμόν	λιμός	feminine, masculine	accusative	-	-	-	-	singular	-	noun	-	-	Ac 11:28	famine	-
λιμός	λιμός	feminine, masculine	nominative	-	-	-	-	singular	-	noun	-	-	Lk 15:14	famine	-
λιμῷ	λιμός	feminine, masculine	dative	-	-	-	-	singular	-	noun	-	-	Lk 15:17	hunger ⇔ famine	-
λιμῷ	λιμός	masculine	dative	-	-	-	-	singular	-	noun	-	-	2 Co 11:27,Re 6:8	hunger ⇔ famine	-
λογίζομαι	λογίζομαι	-	-	present	either middle or passive	indicative	first person	singular	I consider, reckon	verb	5	-	Ro 8:18,2 Co 11:5,2 Co 10:2,Php 3:13,1 Pe 5:12	-	-
λογίζεσθαι	λογίζομαι	-	-	present	passive	infinitive	-	-	I consider, reckon	verb	5	-	Ro 4:24	-	-
λογίζεσθε	λογίζομαι	-	-	present	either middle or passive	imperative	second person	plural	I consider, reckon	verb	5	-	Ro 6:11,Php 4:8	-	-
λογίζεσθε	λογίζομαι	-	-	present	either middle or passive	indicative	second person	plural	I consider, reckon	verb	5	-	Jn 11:50	-	-
λογίζεται	λογίζομαι	-	-	present	either middle or passive	indicative	third person	singular	I consider, reckon	verb	5	-	Ro 4:4,Ro 4:5,Ro 4:6,Ro 9:8,1 Co 13:5	-	-
λογίζῃ	λογίζομαι	-	-	present	either middle or passive	indicative	second person	singular	I consider, reckon	verb	5	-	Ro 2:3	-	-
λογίσασθαί	λογίζομαι	-	-	aorist	middle	infinitive	-	-	I consider, reckon	verb	5	-	2 Co 3:5	-	-
λογίσηται	λογίζομαι	-	-	aorist	middle	subjunctive	third person	singular	I consider, reckon	verb	5	-	Ro 4:8,2 Co 12:6	-	-
λογιζέσθω	λογίζομαι	-	-	present	either middle or passive	imperative	third person	singular	I consider, reckon	verb	5	-	1 Co 4:1,2 Co 10:7,2 Co 10:11	-	-
λογιζομένους	λογίζομαι	masculine	accusative	present	either middle or passive	participle	-	plural	I consider, reckon	verb	5	-	2 Co 10:2	-	-
λογιζομένῳ	λογίζομαι	masculine	dative	present	either middle or passive	participle	-	singular	I consider, reckon	verb	5	-	Ro 14:14	-	-
λογιζόμεθα	λογίζομαι	-	-	present	either middle or passive	indicative	first person	plural	I consider, reckon	verb	5	-	Ro 3:28	-	-
λογιζόμενος	λογίζομαι	masculine	nominative	present	either middle or passive	participle	-	singular	I consider, reckon	verb	5	-	2 Co 5:19	-	-
λογισάμενος	λογίζομαι	masculine	nominative	aorist	middle	participle	-	singular	I consider, reckon	verb	5	-	Heb 11:19	-	-
λογισθήσεται	λογίζομαι	-	-	future	passive	indicative	third person	singular	I consider, reckon	verb	5	-	Ro 2:26	-	-
λογισθείη	λογίζομαι	-	-	aorist	passive	optative	third person	singular	I consider, reckon	verb	5	-	2 Ti 4:16	-	-
λογισθῆναι	λογίζομαι	-	-	aorist	passive	infinitive	-	-	I consider, reckon	verb	5	-	Ac 19:27,Ro 4:11	-	-
ἐλογίσθη	λογίζομαι	-	-	aorist	passive	indicative	third person	singular	I consider, reckon	verb	5	-	Lk 22:37,Ro 4:3,Ro 4:9,Ro 4:10,Ro 4:22,Ro 4:23,Ga 3:6,Jas 2:23	-	-
ἐλογίσθημεν	λογίζομαι	-	-	aorist	passive	indicative	first person	plural	I consider, reckon	verb	5	-	Ro 8:36	-	-
ἐλογιζόμην	λογίζομαι	-	-	imperfect	either middle or passive	indicative	first person	singular	I consider, reckon	verb	5	-	1 Co 13:11	-	-
λοιπόν	λοιπός	neuter	accusative	-	-	-	-	singular	remaining, rest	adjective	23	-	2 Co 13:11,Mt 26:45,Ac 27:20,1 Co 1:16,1 Co 4:2,2 Ti 4:8,Mk 14:41,Heb 10:13	-	-
λοιπόν	λοιπός	neuter	accusative, nominative	-	-	-	-	singular	remaining, rest	adjective	23	-	1 Th 4:1,1 Co 7:29,Php 3:1,Php 4:8,2 Th 3:1	-	-
λοιπαί	λοιπός	feminine	nominative	-	-	-	-	plural	remaining, rest	adjective	23	-	Mt 25:11,Lk 24:10	-	-
λοιποί	λοιπός	masculine	nominative	-	-	-	-	plural	remaining, rest	adjective	23	-	Eph 2:3,Mt 22:6,Mt 27:49,Lk 18:11,Ac 28:9,Ro 11:7,1 Co 9:5,Ga 2:13,1 Th 4:13,1 Th 5:6,1 Ti 5:20,Re 9:20,Re 11:13,Re 19:21,Re 20:5	-	-
λοιπούς	λοιπός	masculine	accusative	-	-	-	-	plural	remaining, rest	adjective	23	-	Lk 18:9,Ac 2:37,Ac 27:44	-	-
λοιποῖς	λοιπός	masculine	dative	-	-	-	-	plural	remaining, rest	adjective	23	-	Mk 16:13,Lk 8:10,Lk 24:9,1 Co 7:12,2 Co 13:2,Php 1:13,Re 2:24	-	-
λοιποῖς	λοιπός	neuter	dative	-	-	-	-	plural	remaining, rest	adjective	23	-	Ro 1:13	-	-
λοιποῦ	λοιπός	neuter	genitive	-	-	-	-	singular	remaining, rest	adjective	23	-	Ga 6:17,Eph 6:10	-	-
λοιπά	λοιπός	neuter	accusative	-	-	-	-	plural	remaining, rest	adjective	23	-	Mk 4:19,1 Co 11:34,Re 3:2	-	-
λοιπάς	λοιπός	feminine	accusative	-	-	-	-	plural	remaining, rest	adjective	23	-	2 Co 12:13,2 Pe 3:16	-	-
λοιπῶν	λοιπός	masculine	genitive	-	-	-	-	plural	remaining, rest	adjective	23	-	Ac 5:13,Ac 17:9,1 Co 15:37,Php 4:3	-	-
λοιπῶν	λοιπός	masculine, neuter	genitive	-	-	-	-	plural	remaining, rest	adjective	23	-	Re 12:17	-	-
λοιπῶν	λοιπός	feminine, masculine	genitive	-	-	-	-	plural	remaining, rest	adjective	23	-	Re 8:13	-	-
λοιπῶν	λοιπός	neuter	genitive	-	-	-	-	plural	remaining, rest	adjective	23	-	Lk 12:26	-	-
λελύπηκεν	λυπέω	-	-	perfect	active	indicative	third person	singular	I am grieving, hurting	verb	40	-	2 Co 2:5,2 Co 2:5	-	-
λυπεῖσθαι	λυπέω	-	-	present	passive	infinitive	-	-	I am grieving, hurting	verb	40	-	Mt 26:37,Mk 14:19	-	-
λυπεῖται	λυπέω	-	-	present	passive	indicative	third person	singular	I am grieving, hurting	verb	40	-	Ro 14:15	-	-
λυπεῖτε	λυπέω	-	-	present	active	imperative	second person	plural	I am grieving, hurting	verb	40	-	Eph 4:30	-	-
λυπηθέντας	λυπέω	masculine	accusative	aorist	passive	participle	-	plural	I am grieving, hurting	verb	40	-	1 Pe 1:6	-	-
