Result	Lemma	Gender	Case	Tense	Voice	Mood	Person	Number	Gloss	Part	Chapter	Adverb/particle Type	Reference	Sense	Pronoun Type
καιρῷ	καιρός	masculine	dative	-	-	-	-	singular	season; a time, age	noun	21	-	Mt 11:25,Mt 12:1,Mt 14:1,Mt 24:45,Mk 12:2,Lk 8:13,Lk 12:42,Lk 13:1,Lk 20:10,Lk 21:36,2 Co 6:2,2 Co 8:14,Ga 6:9,Eph 6:18,2 Th 2:6,1 Pe 5:6	occasion (event)	-
καιρῷ	καιρός	masculine	dative	-	-	-	-	singular	season; a time, age	noun	21	-	Mt 13:30	occasion (event), harvest time	-
κακά	κακός	neuter	accusative	-	-	-	-	plural	bad, evil	adjective	10	-	1 Pe 3:12	evil (behavior), to do evil (act)	-
κακά	κακός	neuter	accusative	-	-	-	-	plural	bad, evil	adjective	10	-	Ro 3:8	evil (behavior)	-
κακά	κακός	neuter	accusative	-	-	-	-	plural	bad, evil	adjective	10	-	Lk 16:25	badness	-
κακήν	κακός	feminine	accusative	-	-	-	-	singular	bad, evil	adjective	10	-	Col 3:5	evil, evil craving	-
κακαί	κακός	feminine	nominative	-	-	-	-	plural	bad, evil	adjective	10	-	1 Co 15:33	evil	-
κακούς	κακός	masculine	accusative	-	-	-	-	plural	bad, evil	adjective	10	-	Re 2:2	evil person	-
κακοὶ	κακός	masculine	nominative	-	-	-	-	plural	bad, evil	adjective	10	-	Mk 7:21	evil	-
κακοὺς	κακός	masculine	accusative	-	-	-	-	plural	bad, evil	adjective	10	-	Php 3:2	evil	-
κακοὺς	κακός	masculine	accusative	-	-	-	-	plural	bad, evil	adjective	10	-	Mt 21:41	evil person	-
κακοῦ	κακός	neuter	genitive	-	-	-	-	singular	bad, evil	adjective	10	-	Jn 18:23,Ro 12:17,Ro 12:21,1 Th 5:15,1 Pe 3:9,1 Pe 3:10,1 Pe 3:11	evil (behavior)	-
κακοῦ	κακός	neuter	genitive	-	-	-	-	singular	bad, evil	adjective	10	-	Heb 5:14	evil	-
κακόν	κακός	neuter	accusative	-	-	-	-	singular	bad, evil	adjective	10	-	Ac 16:28,Ac 28:5	injurious	-
κακόν	κακός	neuter	accusative	-	-	-	-	singular	bad, evil	adjective	10	-	Mk 15:14,Ro 2:9,Ro 12:21,Ro 16:19,1 Co 13:5	evil (behavior)	-
κακόν	κακός	neuter	nominative	-	-	-	-	singular	bad, evil	adjective	10	-	Jas 3:8	evil (behavior)	-
κακὰ	κακός	neuter	accusative	-	-	-	-	plural	bad, evil	adjective	10	-	2 Ti 4:14	evil (behavior)	-
κακὰ	κακός	neuter	nominative	-	-	-	-	plural	bad, evil	adjective	10	-	Tt 1:12	evil (behavior)	-
κακὰ	κακός	neuter	accusative	-	-	-	-	plural	bad, evil	adjective	10	-	Ac 9:13	badness	-
κακὸν	κακός	neuter	accusative	-	-	-	-	singular	bad, evil	adjective	10	-	Lk 23:22,Ac 23:9,Ro 7:19,Ro 12:17,Ro 13:4,Ro 13:4,2 Co 13:7,1 Th 5:15,1 Pe 3:9,3 Jn 11	evil (behavior)	-
κακὸν	κακός	neuter	accusative	-	-	-	-	singular	bad, evil	adjective	10	-	Mt 27:23,Ro 13:10	badness	-
κακὸν	κακός	neuter	nominative	-	-	-	-	singular	bad, evil	adjective	10	-	Ro 7:21	evil (behavior)	-
κακὸν	κακός	neuter	nominative	-	-	-	-	singular	bad, evil	adjective	10	-	Ro 14:20	evil	-
κακὸν	κακός	neuter	accusative	-	-	-	-	singular	bad, evil	adjective	10	-	Jn 18:30	evil (behavior), to do evil (act)	-
κακὸν	κακός	neuter	nominative	-	-	-	-	singular	bad, evil	adjective	10	-	Re 16:2	injurious	-
κακὸς	κακός	masculine	nominative	-	-	-	-	singular	bad, evil	adjective	10	-	Mt 24:48	evil	-
κακῶν	κακός	neuter	genitive	-	-	-	-	plural	bad, evil	adjective	10	-	Ro 1:30,1 Co 10:6,1 Ti 6:10,Jas 1:13	evil (behavior)	-
κακῷ	κακός	neuter	dative	-	-	-	-	singular	bad, evil	adjective	10	-	Ro 13:3	evil	-
κακῶς	κακῶς	-	-	-	-	-	-	-	badly, severely, wrongly	adverb	48	-	Mt 4:24,Mt 8:16,Mt 9:12,Mt 14:35,Mk 1:32,Mk 1:34,Mk 2:17,Mk 6:55,Lk 5:31,Lk 7:2	badly, to be ill ⇔ fare badly	-
κακῶς	κακῶς	-	-	-	-	-	-	-	badly, severely, wrongly	adverb	48	-	Mt 21:41	seriously	-
κακῶς	κακῶς	-	-	-	-	-	-	-	badly, severely, wrongly	adverb	48	-	Mt 15:22,Mt 17:15	badly	-
κακῶς	κακῶς	-	-	-	-	-	-	-	badly, severely, wrongly	adverb	48	-	Jn 18:23,Ac 23:5,Jas 4:3	badly (wrongly)	-
κάλει	καλέω	-	-	present	active	imperative	second person	singular	I call; I name	verb	6	-	Lk 14:13	to invite	-
κάλεσον	καλέω	-	-	aorist	active	imperative	second person	singular	I call; I name	verb	6	-	Mt 20:8	to summon	-
κέκληκεν	καλέω	-	-	perfect	active	indicative	third person	singular	I call; I name	verb	6	-	1 Co 7:15,1 Co 7:17	to summon	-
κέκληταί	καλέω	-	-	perfect	passive	indicative	third person	singular	I call; I name	verb	6	-	1 Co 7:18	to be summoned (state)	-
κέκληται	καλέω	-	-	perfect	passive	indicative	third person	singular	I call; I name	verb	6	-	Re 19:13	to be named	-
καλέσαι	καλέω	-	-	aorist	active	infinitive	-	-	I call; I name	verb	6	-	Mt 9:13,Mt 22:3,Mk 2:17,Lk 5:32	to summon	-
καλέσαντα	καλέω	masculine	accusative	aorist	active	participle	-	singular	I call; I name	verb	6	-	1 Pe 1:15	to summon	-
καλέσαντες	καλέω	masculine	nominative	aorist	active	participle	-	plural	I call; I name	verb	6	-	Ac 4:18	to summon	-
καλέσαντος	καλέω	masculine	genitive	aorist	active	participle	-	singular	I call; I name	verb	6	-	Ga 1:6,2 Ti 1:9,1 Pe 2:9,2 Pe 1:3	to summon	-
καλέσας	καλέω	masculine	nominative	aorist	active	participle	-	singular	I call; I name	verb	6	-	Mt 2:7,Lk 19:13,Ga 1:15,1 Pe 5:10	to summon	-
καλέσας	καλέω	masculine	nominative	aorist	active	participle	-	singular	I call; I name	verb	6	-	Lk 7:39,Lk 14:9	to invite	-
καλέσατε	καλέω	-	-	aorist	active	imperative	second person	plural	I call; I name	verb	6	-	Mt 22:9	to invite	-
καλέσεις	καλέω	-	-	future	active	indicative	second person	singular	I call; I name	verb	6	-	Mt 1:21,Lk 1:13,Lk 1:31	to name (proper)	-
καλέσητε	καλέω	-	-	aorist	active	subjunctive	second person	plural	I call; I name	verb	6	-	Mt 23:9	to call (ascribe)	-
καλέσουσιν	καλέω	-	-	future	active	indicative	third person	plural	I call; I name	verb	6	-	Mt 1:23	to name (proper)	-
καλέσω	καλέω	-	-	future	active	indicative	first person	singular	I call; I name	verb	6	-	Ro 9:25	to call (ascribe)	-
καλεῖ	καλέω	-	-	present	active	indicative	third person	singular	I call; I name	verb	6	-	1 Co 10:27	to invite	-
καλεῖ	καλέω	-	-	present	active	indicative	third person	singular	I call; I name	verb	6	-	Mt 22:43,Mt 22:45,Lk 20:44	to call (ascribe)	-
καλεῖν	καλέω	-	-	present	active	infinitive	-	-	I call; I name	verb	6	-	Heb 2:11	to call (ascribe)	-
καλεῖσθαι	καλέω	-	-	present	passive	infinitive	-	-	I call; I name	verb	6	-	Lk 1:62	to be named (state)	-
καλεῖσθαι	καλέω	-	-	present	passive	infinitive	-	-	I call; I name	verb	6	-	Mt 23:7,1 Co 15:9	to be called (state)	-
καλεῖται	καλέω	-	-	present	passive	indicative	third person	singular	I call; I name	verb	6	-	Ac 28:1,Heb 3:13,Re 11:8	to be called (state)	-
καλεῖται	καλέω	-	-	present	passive	indicative	third person	singular	I call; I name	verb	6	-	Lk 1:61,Lk 2:4	to be named (state)	-
καλεῖτε	καλέω	-	-	present	active	indicative	second person	plural	I call; I name	verb	6	-	Lk 6:46	to call (ascribe)	-
καλουμένη	καλέω	feminine	nominative	present	passive	participle	-	singular	I call; I name	verb	6	-	Lk 8:2,Ac 8:10	to be called (state)	-
καλουμένη	καλέω	feminine	nominative	present	passive	participle	-	singular	I call; I name	verb	6	-	Lk 10:39	to be named (state)	-
καλουμένην	καλέω	feminine	accusative	present	passive	participle	-	singular	I call; I name	verb	6	-	Lk 9:10,Ac 9:11	to be called (state)	-
καλουμένην	καλέω	feminine	accusative	present	passive	participle	-	singular	I call; I name	verb	6	-	Lk 7:11	to be named (state)	-
καλουμένης	καλέω	feminine	genitive	present	passive	participle	-	singular	I call; I name	verb	6	-	Ac 10:1	to be called (state)	-
καλουμένου	καλέω	neuter	genitive	present	passive	participle	-	singular	I call; I name	verb	6	-	Ac 1:12	to be called (state)	-
καλουμένου	καλέω	masculine	genitive	present	passive	participle	-	singular	I call; I name	verb	6	-	Ac 7:58	to be named	-
καλουμένῃ	καλέω	feminine	dative	present	passive	participle	-	singular	I call; I name	verb	6	-	Lk 1:36,Ac 3:11	to be called (state)	-
καλουμένῃ	καλέω	feminine	dative	present	passive	participle	-	singular	I call; I name	verb	6	-	Re 1:9	to be named (state)	-
καλούμενον	καλέω	masculine	accusative	present	passive	participle	-	singular	I call; I name	verb	6	-	Lk 6:15,Lk 22:3,Lk 23:33,Ac 1:23,Ac 15:22,Ac 15:37,Ac 27:8,Re 16:16	to be called (state)	-
καλούμενον	καλέω	neuter	accusative	present	passive	participle	-	singular	I call; I name	verb	6	-	Lk 19:29,Lk 21:37,Ac 27:16	to be called (state)	-
καλούμενος	καλέω	masculine	nominative	present	passive	participle	-	singular	I call; I name	verb	6	-	Heb 11:8	to be summoned (state)	-
καλούμενος	καλέω	masculine	nominative	present	passive	participle	-	singular	I call; I name	verb	6	-	Lk 19:2,Ac 13:1,Ac 27:14,Re 12:9,Re 19:11	to be called (state)	-
καλούμενος	καλέω	masculine	nominative	present	passive	participle	-	singular	I call; I name	verb	6	-	Heb 5:4	to be summoned (officially)	-
καλοῦνται	καλέω	-	-	present	passive	indicative	third person	plural	I call; I name	verb	6	-	Lk 22:25	to be called (state)	-
καλοῦντες	καλέω	masculine	nominative	present	active	participle	-	plural	I call; I name	verb	6	-	Mk 3:31	to summon	-
καλοῦντος	καλέω	masculine	genitive	present	active	participle	-	singular	I call; I name	verb	6	-	Ro 9:12,Ga 5:8,1 Th 2:12	to summon	-
καλοῦντος	καλέω	masculine	genitive	present	active	participle	-	singular	I call; I name	verb	6	-	Ro 4:17	to create ⇔ summon	-
καλοῦσα	καλέω	feminine	nominative	present	active	participle	-	singular	I call; I name	verb	6	-	1 Pe 3:6	to call (ascribe)	-
καλῶν	καλέω	masculine	nominative	present	active	participle	-	singular	I call; I name	verb	6	-	1 Th 5:24	to summon	-
κεκληκότι	καλέω	masculine	dative	perfect	active	participle	-	singular	I call; I name	verb	6	-	Lk 14:12	to invite	-
κεκληκώς	καλέω	masculine	nominative	perfect	active	participle	-	singular	I call; I name	verb	6	-	Lk 14:10	to invite	-
κεκλημένοι	καλέω	masculine	nominative	perfect	passive	participle	-	plural	I call; I name	verb	6	-	Heb 9:15,Re 19:9	to be summoned (state)	-
κεκλημένοι	καλέω	masculine	nominative	perfect	passive	participle	-	plural	I call; I name	verb	6	-	Mt 22:8	to be invited (state)	-
κεκλημένοις	καλέω	masculine	dative	perfect	passive	participle	-	plural	I call; I name	verb	6	-	Mt 22:4,Lk 14:17	to be invited (state)	-
κεκλημένος	καλέω	masculine	nominative	perfect	passive	participle	-	singular	I call; I name	verb	6	-	Lk 14:8	to be invited (participation)	-
κεκλημένους	καλέω	masculine	accusative	perfect	passive	participle	-	plural	I call; I name	verb	6	-	Mt 22:3,Lk 14:7	to be invited (state)	-
κεκλημένων	καλέω	masculine	genitive	perfect	passive	participle	-	plural	I call; I name	verb	6	-	Lk 14:24	to be invited (state)	-
κληθέντος	καλέω	masculine	genitive	aorist	passive	participle	-	singular	I call; I name	verb	6	-	Ac 24:2	to be summoned (state)	-
κληθήσεταί	καλέω	-	-	future	passive	indicative	third person	singular	I call; I name	verb	6	-	Ro 9:7	to be called (state)	-
κληθήσεταί	καλέω	-	-	future	passive	indicative	third person	singular	I call; I name	verb	6	-	Heb 11:18	to be named	-
κληθήσεται	καλέω	-	-	future	passive	indicative	third person	singular	I call; I name	verb	6	-	Lk 1:60	to be named (state)	-
κληθήσεται	καλέω	-	-	future	passive	indicative	third person	singular	I call; I name	verb	6	-	Mt 2:23,Mt 5:19,Mt 5:19,Mt 21:13,Mk 11:17,Lk 1:32,Lk 1:35,Lk 2:23	to be called (state)	-
κληθήσονται	καλέω	-	-	future	passive	indicative	third person	plural	I call; I name	verb	6	-	Mt 5:9,Ro 9:26	to be called (state)	-
κληθήσῃ	καλέω	-	-	future	passive	indicative	second person	singular	I call; I name	verb	6	-	Lk 1:76,Jn 1:42	to be called (state)	-
κληθεὶς	καλέω	masculine	nominative	aorist	passive	participle	-	singular	I call; I name	verb	6	-	1 Co 7:22,1 Co 7:22	to be summoned (state)	-
κληθὲν	καλέω	neuter	nominative	aorist	passive	participle	-	singular	I call; I name	verb	6	-	Lk 2:21	to be named	-
κληθῆναι	καλέω	-	-	aorist	passive	infinitive	-	-	I call; I name	verb	6	-	Lk 15:19,Lk 15:21,Ac 1:19	to be called (state)	-
κληθῆτε	καλέω	-	-	aorist	passive	subjunctive	second person	plural	I call; I name	verb	6	-	Mt 23:8,Mt 23:10	to be called (state)	-
κληθῇς	καλέω	-	-	aorist	passive	subjunctive	second person	singular	I call; I name	verb	6	-	Lk 14:10	to be invited (state)	-
κληθῇς	καλέω	-	-	aorist	passive	subjunctive	second person	singular	I call; I name	verb	6	-	Lk 14:8	to be invited (participation)	-
κληθῶμεν	καλέω	-	-	aorist	passive	subjunctive	first person	plural	I call; I name	verb	6	-	1 Jn 3:1	to be called (state)	-
ἐκάλεσα	καλέω	-	-	aorist	active	indicative	first person	singular	I call; I name	verb	6	-	Mt 2:15	to summon	-
ἐκάλεσεν	καλέω	-	-	aorist	active	indicative	third person	singular	I call; I name	verb	6	-	Mt 1:25	to name (proper)	-
ἐκάλεσεν	καλέω	-	-	aorist	active	indicative	third person	singular	I call; I name	verb	6	-	Mt 4:21,Mt 25:14,Mk 1:20,Ro 8:30,Ro 8:30,Ro 9:24,1 Th 4:7,2 Th 2:14	to summon	-
ἐκάλεσεν	καλέω	-	-	aorist	active	indicative	third person	singular	I call; I name	verb	6	-	Lk 14:16	to invite	-
ἐκάλουν	καλέω	-	-	imperfect	active	indicative	third person	plural	I call; I name	verb	6	-	Lk 1:59	to name (proper)	-
ἐκάλουν	καλέω	-	-	imperfect	active	indicative	third person	plural	I call; I name	verb	6	-	Ac 14:12	to call (ascribe)	-
ἐκλήθη	καλέω	-	-	aorist	passive	indicative	third person	singular	I call; I name	verb	6	-	Jn 2:2	to be invited (state)	-
ἐκλήθη	καλέω	-	-	aorist	passive	indicative	third person	singular	I call; I name	verb	6	-	Mt 27:8,Jas 2:23	to be called (state)	-
ἐκλήθη	καλέω	-	-	aorist	passive	indicative	third person	singular	I call; I name	verb	6	-	1 Co 7:18,1 Co 7:20,1 Co 7:24	to be summoned (state)	-
ἐκλήθη	καλέω	-	-	aorist	passive	indicative	third person	singular	I call; I name	verb	6	-	Lk 2:21	to be named (state)	-
ἐκλήθης	καλέω	-	-	aorist	passive	indicative	second person	singular	I call; I name	verb	6	-	1 Co 7:21,1 Ti 6:12	to be summoned (state)	-
ἐκλήθητε	καλέω	-	-	aorist	passive	indicative	second person	plural	I call; I name	verb	6	-	1 Co 1:9,Eph 4:1,Eph 4:4,Col 3:15,1 Pe 2:21,1 Pe 3:9	to be summoned (state)	-
ἐκλήθητε	καλέω	-	-	aorist	passive	indicative	second person	plural	I call; I name	verb	6	-	Ga 5:13	to be named	-
Καλοὺς	καλός	masculine	accusative	-	-	-	-	plural	good, excellent; beautiful, handsome	adjective	10	-	Ac 27:8	beautiful	-
Καλὸν	καλός	neuter	nominative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Lk 14:34	good	-
καλήν	καλός	feminine	accusative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	1 Pe 2:12	good (moral)	-
καλοὶ	καλός	masculine, feminine	nominative	-	-	-	-	plural	good, excellent; beautiful, handsome	adjective	10	-	1 Pe 4:10	good	-
καλοὺς	καλός	masculine	accusative	-	-	-	-	plural	good, excellent; beautiful, handsome	adjective	10	-	Mt 7:17,Mt 7:18	good	-
καλοὺς	καλός	masculine	accusative	-	-	-	-	plural	good, excellent; beautiful, handsome	adjective	10	-	Mt 13:45	fine	-
καλοῖς	καλός	neuter	dative	-	-	-	-	plural	good, excellent; beautiful, handsome	adjective	10	-	1 Ti 5:10	good (moral)	-
καλοῖς	καλός	neuter	dative	-	-	-	-	plural	good, excellent; beautiful, handsome	adjective	10	-	1 Ti 6:18	good	-
καλοῖς	καλός	masculine	dative	-	-	-	-	plural	good, excellent; beautiful, handsome	adjective	10	-	Lk 21:5	beautiful	-
καλοῦ	καλός	neuter	genitive	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Heb 5:14	good (moral)	-
καλοῦ	καλός	neuter	genitive	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Jn 10:33,1 Ti 3:1	good	-
καλόν	καλός	masculine	accusative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Mt 12:33,Lk 6:43	good	-
καλόν	καλός	neuter	nominative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Mt 18:8,Mt 18:9,Mk 9:42,Mk 9:43,Mk 9:45,Mk 9:47	better (beneficial)	-
καλόν	καλός	neuter	accusative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Ro 7:21	good (moral concept)	-
καλόν	καλός	neuter	nominative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Mt 17:4,Mk 9:5,Lk 9:33	fitting	-
καλός	καλός	masculine	nominative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Jn 10:11,Ro 7:16	good	-
καλὰ	καλός	neuter	accusative	-	-	-	-	plural	good, excellent; beautiful, handsome	adjective	10	-	Mt 5:16	good (moral)	-
καλὰ	καλός	neuter	nominative	-	-	-	-	plural	good, excellent; beautiful, handsome	adjective	10	-	Tt 3:8	good	-
καλὰ	καλός	neuter	accusative	-	-	-	-	plural	good, excellent; beautiful, handsome	adjective	10	-	Ro 12:17,2 Co 8:21	good (moral concept)	-
καλὰ	καλός	neuter	nominative	-	-	-	-	plural	good, excellent; beautiful, handsome	adjective	10	-	1 Ti 5:25	good (moral)	-
καλὰ	καλός	neuter	accusative	-	-	-	-	plural	good, excellent; beautiful, handsome	adjective	10	-	Mt 13:48,Jn 10:32	good	-
καλὴν	καλός	feminine	accusative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Mt 13:8,Mt 13:23,Mk 4:8,Mk 4:20,1 Ti 1:18,1 Ti 3:7,1 Ti 6:12,1 Ti 6:13,2 Ti 1:14	good	-
καλὴν	καλός	feminine	accusative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Heb 13:18	good (moral)	-
καλὸν	καλός	neuter	nominative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Mt 13:38,Mk 9:50,Lk 6:43,1 Co 5:6,1 Co 7:1,1 Co 7:8,1 Co 7:26,Ga 4:18,1 Ti 2:3,1 Ti 4:4,Heb 13:9	good	-
καλὸν	καλός	masculine	accusative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Jas 4:17	good (moral concept)	-
καλὸν	καλός	neuter	accusative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Mt 12:33,Mt 13:24,Mt 13:27,Mt 13:37,Mk 14:6,Lk 6:38,1 Co 7:26,Heb 6:5,Jas 2:7	good	-
καλὸν	καλός	neuter	nominative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Mt 15:26,Mk 7:27	fitting	-
καλὸν	καλός	neuter	accusative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Ro 7:18,2 Co 13:7,Ga 6:9,1 Th 5:21	good (moral concept)	-
καλὸν	καλός	neuter	nominative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Mt 26:24,Mk 14:21,Ro 14:21,1 Co 9:15	better (beneficial)	-
καλὸν	καλός	masculine	accusative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Mt 3:10,Mt 7:19,Lk 3:9,Jn 2:10,Jn 2:10,1 Ti 3:13,1 Ti 6:12,1 Ti 6:19,2 Ti 4:7	good	-
καλὸν	καλός	neuter	accusative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Mt 26:10	good, good deed	-
καλὸς	καλός	masculine	nominative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Jn 10:11,Jn 10:14,1 Ti 1:8,1 Ti 4:6,2 Ti 2:3	good	-
καλῆς	καλός	feminine	genitive	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	1 Ti 4:6	good	-
καλῆς	καλός	feminine	genitive	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Jas 3:13	good (moral)	-
καλῇ	καλός	feminine	dative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Lk 8:15	good (moral)	-
καλῇ	καλός	feminine	dative	-	-	-	-	singular	good, excellent; beautiful, handsome	adjective	10	-	Lk 8:15	good	-
καλῶν	καλός	neuter	genitive	-	-	-	-	plural	good, excellent; beautiful, handsome	adjective	10	-	Tt 2:7,Tt 2:14,Tt 3:8,Tt 3:14,Heb 10:24,1 Pe 2:12	good (moral)	-
